,State,County,City,Street,Zipcode,Property_Type,Status,Price,Year_Built,Beds,Bath,Sqft,Acre,Lot Area,HOA Due,School_rating,WalkScore,Bike_Score,Garage_availability,Redfin_estimate
731,CA,Contra-Costa-County,Concord,4483 Deerberry Ct,94521,Single Family Residential,Active,"1,075,000",1977,4.0,2.5,1991.0,"1,991Sq Ft","5,520 Sq. Ft.",,9,8,31.0,Yes,"1,080,220"
732,CA,Contra-Costa-County,Concord,1795 Ayers Rd,94521,Single Family Residential,Active,"878,000",1952,3.0,2.0,1604.0,"1,604Sq Ft","9,191 Sq. Ft.",,6,37,42.0,Yes,"882,084"
733,CA,Contra-Costa-County,Livermore,9050 Highland Rd,94551,Single Family Residential,New,"2,289,000",1992,4.0,2.5,3484.0,"3,484Sq Ft",18.13 Acres,,7,0,,Yes,"2,304,720"
734,CA,Contra-Costa-County,Discovery Bay,5633 Drakes Dr,94505,Single Family Residential,Active,"1,575,000",1988,3.0,2.5,2930.0,"2,930Sq Ft","7,200 Sq. Ft.",,7,13,36.0,Yes,"1,578,635"
735,CA,Contra-Costa-County,San Ramon,211 Cullens Ct,94582,Single Family Residential,New,"2,348,000",2005,5.0,4.0,3757.0,"3,757Sq Ft","5,927 Sq. Ft.",,9,4,24.0,Yes,"2,382,810"
736,CA,Contra-Costa-County,Richmond,2722 Carlson Blvd,94804,Single Family Residential,Active,"799,000",1953,2.0,1.0,874.0,874Sq Ft,"2,500 Sq. Ft.",,5,91,90.0,Yes,"857,567"
737,CA,Contra-Costa-County,Walnut Creek,4449 Terra Granada Dr Unit 3A,94595,Condo,New,"699,000",1985,2.0,2.0,1257.0,"1,257Sq Ft",,,9,6,1.0,Yes,"700,500"
738,CA,Contra-Costa-County,Walnut Creek,0 Castle Hill Ranch Rd,94595,Single Family Residential,Active,"3,888,000",2022,4.0,,4420.0,"4,420Sq Ft",0.46 Acres,,9,0,4.0,Yes,"3,880,254"
739,CA,Contra-Costa-County,Walnut Creek,203 Mayhew Way,94597,Single Family Residential,New,"899,000",1949,2.0,1.0,840.0,840Sq Ft,0.25 Acres,,5,67,72.0,Yes,"911,743"
740,CA,Contra-Costa-County,Pleasant Hill,40 Picasso Ct,94523,Townhouse,Active,"798,000",2002,3.0,2.5,1676.0,"1,676Sq Ft","1,340 Sq. Ft.",,8,65,76.0,Yes,"813,471"
741,CA,Contra-Costa-County,Pittsburg,10 Encina Pl,94565,Single Family Residential,New,"579,000",1976,3.0,2.0,1698.0,"1,698Sq Ft","10,500 Sq. Ft.",,4,48,40.0,Yes,
742,CA,Contra-Costa-County,Antioch,3112 Elizabeth Ln,94509,Single Family Residential,New,"499,950",1954,3.0,1.0,961.0,961Sq Ft,"5,000 Sq. Ft.",,3,47,32.0,Yes,"506,417"
743,CA,Contra-Costa-County,San Ramon,3246 Ensenada Dr,94583,Single Family Residential,New,"1,395,000",1976,4.0,2.5,1880.0,"1,880Sq Ft","7,000 Sq. Ft.",,9,26,67.0,Yes,"1,413,765"
744,CA,Contra-Costa-County,Richmond,2771 Sheldon Dr,94803,Single Family Residential,New,"799,000",1955,4.0,3.0,1787.0,"1,787Sq Ft","7,700 Sq. Ft.",,4,15,10.0,Yes,"801,995"
745,CA,Contra-Costa-County,Lafayette,3015 Bradbury Dr,94549,Single Family Residential,New,"1,895,000",1974,3.0,2.5,2205.0,"2,205Sq Ft",3.20 Acres,,9,3,6.0,Yes,"1,908,370"
746,CA,Contra-Costa-County,Alamo,2211 Granite Dr,94507,Single Family Residential,New,"2,390,000",1960,4.0,3.0,3020.0,"3,020Sq Ft",0.50 Acres,,9,4,20.0,Yes,"2,478,280"
747,CA,Contra-Costa-County,Concord,2201 Grovenor Ln,94520,Single Family Residential,Active,"949,000",1960,5.0,3.5,2067.0,"2,067Sq Ft","6,000 Sq. Ft.",,3,35,41.0,Yes,"970,397"
748,CA,Contra-Costa-County,Walnut Creek,1251 Homestead Ave #143,94598,Condo,New,"548,000",1970,2.0,2.0,944.0,944Sq Ft,,,9,51,64.0,Yes,"549,224"
749,CA,Contra-Costa-County,Antioch,431 Christina Ct,94509,Vacant Land,Active,"175,500",1970,,,,0.25,0.25 Acres,,3,41,25.0,No,"175,605"
750,CA,Contra-Costa-County,Pleasant Hill,366 Scarlet Oak Ct,94523,Single Family Residential,Active,"999,000",1981,3.0,2.0,1438.0,"1,438Sq Ft","6,299 Sq. Ft.",,8,53,59.0,Yes,"1,010,186"
751,CA,Contra-Costa-County,Antioch,618 W 14th St,94509-2233,Single Family Residential,New,"425,000",1938,2.0,1.0,988.0,988Sq Ft,"4,000 Sq. Ft.",,3,73,62.0,Yes,"429,726"
752,CA,Contra-Costa-County,Walnut Creek,5 Liberty Ln,94597,Single Family Residential,New,"1,500,000",1976,4.0,2.0,1973.0,"1,973Sq Ft","9,675 Sq. Ft.",,8,37,15.0,Yes,"1,507,577"
753,CA,Contra-Costa-County,Antioch,4587 Donegal Way,94531,Single Family Residential,Active,"799,950",2014,5.0,3.0,2764.0,"2,764Sq Ft","8,280 Sq. Ft.",,5,22,34.0,Yes,"806,231"
754,CA,Contra-Costa-County,Discovery Bay,2380 Wayfarer Dr,94505,Single Family Residential,New,"639,500",1990,2.0,2.0,1632.0,"1,632Sq Ft","8,100 Sq. Ft.",,7,3,32.0,Yes,"640,261"
755,CA,Contra-Costa-County,Moraga,2135 Ascot Dr #23,94556,Condo,Active,"765,000",1969,2.0,2.5,1529.0,"1,529Sq Ft",,,9,45,57.0,No,"766,547"
756,CA,Contra-Costa-County,Antioch,2926 Cherry St,94509-5208,Single Family Residential,Active,"499,900",1973,3.0,2.0,1172.0,"1,172Sq Ft","3,120 Sq. Ft.",,3,58,60.0,Yes,"499,833"
757,CA,Contra-Costa-County,Martinez,117 Burgundy Ct,94553,Single Family Residential,New,"1,085,000",1999,4.0,2.5,2726.0,"2,726Sq Ft","6,800 Sq. Ft.",,8,45,35.0,Yes,"1,105,168"
758,CA,Contra-Costa-County,Brentwood,580 Ash St,94513,Single Family Residential,Active,"770,000",2001,4.0,2.5,1966.0,"1,966Sq Ft","4,000 Sq. Ft.",,7,54,56.0,Yes,"778,749"
759,CA,Contra-Costa-County,Antioch,810 Burwood Way,94509,Single Family Residential,New,"578,500",1984,3.0,2.0,1164.0,"1,164Sq Ft","6,640 Sq. Ft.",,3,44,46.0,Yes,"585,620"
760,CA,Contra-Costa-County,Lafayette,911 Anita Ct,94549,Single Family Residential,Active,"1,595,000",1955,5.0,3.0,1974.0,"1,974Sq Ft","9,500 Sq. Ft.",,9,42,40.0,Yes,
761,CA,Contra-Costa-County,Richmond,106 Lakeshore Ct,94804,Condo,Price Change,"489,000",1991,2.0,1.0,869.0,869Sq Ft,"2,125 Sq. Ft.",,4,24,61.0,No,"489,831"
762,CA,Contra-Costa-County,Pittsburg,2144 Rain Drop Cir,94565,Single Family Residential,New,"539,000",1991,3.0,2.0,1435.0,"1,435Sq Ft","5,500 Sq. Ft.",,5,49,44.0,Yes,"545,283"
763,CA,Contra-Costa-County,Oakley,61 Fuschia Ct,94561,Single Family Residential,Active,"781,230",2022,4.0,3.0,2775.0,"2,775Sq Ft","8,410 Sq. Ft.",,,41,54.0,Yes,
764,CA,Contra-Costa-County,San Ramon,1351 Canyon Side Ave,94582,Townhouse,New,"1,500,000",1986,3.0,3.0,2404.0,"2,404Sq Ft","3,879 Sq. Ft.",,9,4,16.0,Yes,"1,504,529"
765,CA,Contra-Costa-County,Antioch,5413 Southwood Way,94531,Single Family Residential,New,"898,000",1998,6.0,4.5,3616.0,"3,616Sq Ft","10,560 Sq. Ft.",,5,2,,Yes,"898,003"
766,CA,Contra-Costa-County,San Ramon,2120 N Donovan Way,94582,Single Family Residential,New,"1,549,000",2003,3.0,2.5,1646.0,"1,646Sq Ft","4,011 Sq. Ft.",,9,11,35.0,Yes,
767,CA,Contra-Costa-County,Berkeley,570 Woodmont Ave,94708,Single Family Residential,Active,"1,695,000",1921,3.0,2.5,2663.0,"2,663Sq Ft","8,800 Sq. Ft.",,8,25,25.0,Yes,
768,CA,Contra-Costa-County,Richmond,2300 Foothill Ave,94804,Multi-Family (2-4 Unit),Active,"825,000",1956,4.0,2.0,2408.0,"2,408Sq Ft","6,098 Sq. Ft.",,2,69,53.0,No,"822,190"
769,CA,Contra-Costa-County,Oakley,50 Fuschia Ct,94561,Single Family Residential,Active,"715,000",2022,4.0,3.0,2099.0,"2,099Sq Ft","6,244 Sq. Ft.",,6,41,54.0,Yes,"712,749"
770,CA,Contra-Costa-County,Richmond,960 37Th St,94805,Single Family Residential,Active,"627,950",1954,3.0,1.0,1120.0,"1,120Sq Ft","3,300 Sq. Ft.",,3,82,63.0,Yes,"641,731"
771,CA,Contra-Costa-County,Walnut Creek,1540 Candelero Dr,94598,Townhouse,New,"779,000",1973,3.0,2.5,1568.0,"1,568Sq Ft","2,244 Sq. Ft.",,7,59,80.0,Yes,"785,947"
772,CA,Contra-Costa-County,Concord,5327 Grasswood Cir,94521,Single Family Residential,New,"749,500",1995,2.0,2.0,988.0,988Sq Ft,"5,600 Sq. Ft.",,8,14,3.0,Yes,"759,880"
773,CA,Contra-Costa-County,Crockett,725 Edwards St,94525,Single Family Residential,New,"699,000",1910,3.0,2.0,2043.0,"2,043Sq Ft","5,000 Sq. Ft.",,6,42,18.0,Yes,
774,CA,Contra-Costa-County,WALNUT CREEK,2641 Smith Ranch Rd,94598,Single Family Home,Active,"2,200,000",2022,4.0,3.5,3816.0,"3,816Sq Ft","8,217 Sq. Ft.",,,41,71.0,Yes,
775,CA,Contra-Costa-County,Martinez,5433 Alhambra Valley Rd,94553,Single Family Residential,Active,"4,770,000",1984,6.0,4.0,4900.0,"4,900Sq Ft",41.48 Acres,,7,0,,Yes,"4,789,944"
776,CA,Contra-Costa-County,Walnut Creek,2500 Tice Creek Dr #4,94595,Co-op,New,"365,000",1964,1.0,1.0,842.0,842Sq Ft,,,9,20,21.0,Yes,"365,643"
777,CA,Contra-Costa-County,Richmond,616 S 49Th St,94804,Single Family Residential,New,"799,999",1968,4.0,2.0,1652.0,"1,652Sq Ft","6,000 Sq. Ft.",,4,69,76.0,Yes,"804,930"
778,CA,Contra-Costa-County,Antioch,3511 Dameron Pl,94509,Townhouse,New,"529,900",1984,3.0,2.5,1510.0,"1,510Sq Ft","1,344 Sq. Ft.",,3,20,31.0,Yes,"531,773"
779,CA,Contra-Costa-County,Concord,4048 Lillian Dr,94521,Single Family Residential,New,"899,000",1951,4.0,3.0,1729.0,"1,729Sq Ft",0.33 Acres,,6,42,49.0,Yes,"897,583"
780,CA,Contra-Costa-County,Martinez,368 Eastgate Ln #368,94553,Condo,Active,"529,000",1985,2.0,1.5,1085.0,"1,085Sq Ft",518 Sq. Ft.,,8,50,38.0,No,
781,CA,Contra-Costa-County,Walnut Creek,3870 Arbolado Dr,94598,Single Family Residential,New,"2,250,000",1996,4.0,3.0,2749.0,"2,749Sq Ft",0.48 Acres,,9,17,7.0,Yes,"2,249,775"
782,CA,Contra-Costa-County,Walnut Creek,1055 W Holly Dr,94598,Single Family Residential,New,"1,100,000",1942,4.0,2.0,1693.0,"1,693Sq Ft","10,000 Sq. Ft.",,9,50,62.0,Yes,"1,120,695"
783,CA,Contra-Costa-County,El Sobrante,5470 Conestoga Way,94803,Single Family Residential,Active,"895,000",1988,4.0,3.0,,—Sq Ft,"10,858 Sq. Ft.",,5,4,13.0,Yes,"905,665"
784,CA,Contra-Costa-County,Walnut Creek,1705 Ptarmigan Dr Unit 1B,94595-3695,Condo,Price Change,"725,000",1971,2.0,2.0,1483.0,"1,483Sq Ft","1,622 Sq. Ft.",,9,0,,Yes,"727,329"
785,CA,Contra-Costa-County,Antioch,2709 Carpinteria Dr,94531,Single Family Residential,Active,"549,500",1984,3.0,2.0,1067.0,"1,067Sq Ft","4,370 Sq. Ft.",,5,23,24.0,Yes,"553,345"
786,CA,Contra-Costa-County,Moraga,36 Greenfield Dr,94556,Single Family Residential,Active,"1,795,000",1970,4.0,2.0,2474.0,"2,474Sq Ft",0.34 Acres,,9,15,31.0,Yes,"1,857,110"
787,CA,Contra-Costa-County,Martinez,504 Palms Dr,94553,Single Family Residential,Active,"748,000",2005,3.0,2.0,1856.0,"1,856Sq Ft","7,224 Sq. Ft.",,7,18,22.0,Yes,"764,868"
788,CA,Contra-Costa-County,Bay Point,401 Marina Rd,94565,Single Family Residential,Active,"479,000",1953,3.0,1.0,955.0,955Sq Ft,"5,750 Sq. Ft.",,3,19,37.0,No,"486,129"
789,CA,Contra-Costa-County,Concord,1610 Nicholas Dr,94520-4212,Single Family Residential,Active,"600,000",1957,3.0,2.5,1152.0,"1,152Sq Ft","5,700 Sq. Ft.",,4,77,70.0,Yes,"608,730"
790,CA,Contra-Costa-County,Concord,1872 Queens Rd,94519,Single Family Residential,New,"799,000",1960,4.0,3.0,1549.0,"1,549Sq Ft","7,080 Sq. Ft.",,6,50,75.0,Yes,"800,243"
791,CA,Contra-Costa-County,Concord,2299 Flagstone Way,94521,Single Family Residential,Active,"919,500",1993,3.0,2.5,2517.0,"2,517Sq Ft","7,100 Sq. Ft.",,6,6,1.0,Yes,"923,794"
792,CA,Contra-Costa-County,Concord,2150 Northwood Cir Unit B,94520,Condo,Active,"429,000",1979,2.0,1.5,1000.0,"1,000Sq Ft",,,3,37,46.0,No,"429,497"
793,CA,Contra-Costa-County,Antioch,605 Bluerock Dr,94509,Single Family Residential,Active,"689,000",1986,4.0,2.5,2152.0,"2,152Sq Ft","6,120 Sq. Ft.",,5,22,28.0,Yes,"702,405"
794,CA,Contra-Costa-County,CONCORD,1247 Pine Creek Way Unit B,94520,Townhouse,Active,"428,000",1971,2.0,1.5,1089.0,"1,089Sq Ft",792 Sq. Ft.,,3,64,62.0,Yes,"419,690"
795,CA,Contra-Costa-County,Brentwood,18400 Marsh Creek Rd,94513,Single Family Residential,Active,"1,090,000",1949,3.0,2.5,2131.0,"2,131Sq Ft",2.20 Acres,,9,0,,Yes,"1,101,396"
796,CA,Contra-Costa-County,Hercules,160 Lapis Ct,94547,Single Family Residential,Active,"1,288,000",1988,4.0,2.5,1908.0,"1,908Sq Ft",0.32 Acres,,7,1,1.0,Yes,"1,286,782"
797,CA,Contra-Costa-County,San Ramon,6104 Hedgecrest Cir,94582,Single Family Residential,New,"1,975,000",1998,4.0,2.5,2449.0,"2,449Sq Ft","5,255 Sq. Ft.",,8,33,26.0,Yes,"1,998,272"
798,CA,Contra-Costa-County,Clayton,35 Eastbrook Ct,94517-1019,Single Family Residential,Active,"905,000",1964,4.0,2.0,1720.0,"1,720Sq Ft",0.26 Acres,,8,42,42.0,Yes,"908,246"
799,CA,Contra-Costa-County,Discovery Bay,227 Tidewater Way,94505,Single Family Residential,Price Change,"734,900",2020,3.0,2.5,2106.0,"2,106Sq Ft","6,183 Sq. Ft.",,7,4,33.0,Yes,"747,859"
800,CA,Contra-Costa-County,Hercules,112 Zircon Ct,94547,Single Family Residential,Price Change,"899,000",1987,4.0,3.0,1945.0,"1,945Sq Ft","6,100 Sq. Ft.",,7,70,25.0,Yes,"843,222"
801,CA,Contra-Costa-County,Walnut Creek,2109 Ptarmigan Dr #3,94595,Condo,New,"779,000",1971,2.0,2.0,1212.0,"1,212Sq Ft",,,9,0,,No,"783,235"
802,CA,Contra-Costa-County,Discovery Bay,4105 Windward Ct,94505,Single Family Residential,Active,"1,399,000",1992,3.0,2.0,2615.0,"2,615Sq Ft","9,600 Sq. Ft.",,7,5,27.0,Yes,"1,403,734"
803,CA,Contra-Costa-County,Antioch,3210 Westbourne Dr,94509,Single Family Residential,New,"599,950",1977,3.0,2.0,1434.0,"1,434Sq Ft","6,936 Sq. Ft.",,3,36,40.0,Yes,"603,089"
804,CA,Contra-Costa-County,Richmond,800 Sonoma St,94805,Single Family Residential,Active,"1,050,000",1961,5.0,3.0,2815.0,"2,815Sq Ft","6,000 Sq. Ft.",,5,44,32.0,Yes,"1,132,021"
805,CA,Contra-Costa-County,Pittsburg,23 Santa Lucia Ct,94565,Single Family Residential,Active,"795,000",1961,4.0,3.0,2672.0,"2,672Sq Ft","5,840 Sq. Ft.",,4,14,7.0,Yes,"808,372"
806,CA,Contra-Costa-County,Richmond,3449 Stewarton Dr,94803,Single Family Residential,New,"899,000",1962,4.0,3.0,1980.0,"1,980Sq Ft","8,750 Sq. Ft.",,4,45,20.0,Yes,"899,115"
807,CA,Contra-Costa-County,Walnut Creek,1138 Skycrest Dr #6,94595,Co-op,New,"425,000",1969,2.0,1.0,1054.0,"1,054Sq Ft",,,9,7,10.0,Yes,
808,CA,Contra-Costa-County,Richmond,322 S 37Th St,94804,Single Family Residential,Active,"585,000",1943,2.0,1.0,720.0,720Sq Ft,"7,500 Sq. Ft.",,4,68,71.0,Yes,"586,207"
809,CA,Contra-Costa-County,Concord,4081 Clayton Rd #239,94521,Condo,New,"450,000",1972,2.0,1.0,868.0,868Sq Ft,,,6,59,59.0,Yes,"451,428"
810,CA,Contra-Costa-County,Oakley,454 Sonnet Ct,94561,Single Family Residential,Price Change,"680,888",2014,3.0,2.0,2437.0,"2,437Sq Ft","8,588 Sq. Ft.",,6,9,35.0,Yes,"714,121"
811,CA,Contra-Costa-County,DANVILLE,575 Sycamore Cir,94526,Townhouse,Active,"750,000",1973,2.0,1.5,1148.0,"1,148Sq Ft",912 Sq. Ft.,,9,60,69.0,Yes,"757,140"
812,CA,Contra-Costa-County,Pittsburg,1061 Cape May Dr,94565,Single Family Residential,New,"679,000",2001,4.0,2.5,2135.0,"2,135Sq Ft","3,430 Sq. Ft.",,5,2,30.0,Yes,"688,600"
813,CA,Contra-Costa-County,WALNUT CREEK,2637 Smith Ranch Rd,94598,Single Family Home,Active,"2,005,000",2022,4.0,3.5,3202.0,"3,202Sq Ft","7,574 Sq. Ft.",,,41,71.0,Yes,
814,CA,Contra-Costa-County,Moraga,22 Lance Ct,94556,Single Family Residential,New,"2,075,000",1961,4.0,2.5,2720.0,"2,720Sq Ft","10,640 Sq. Ft.",,9,29,47.0,Yes,"2,114,925"
815,CA,Contra-Costa-County,San Ramon,3155 Ashbourne Cir,94583,Single Family Residential,New,"3,750,000",2010,5.0,6.5,5460.0,"5,460Sq Ft",0.43 Acres,,9,0,,Yes,"3,746,356"
816,CA,Contra-Costa-County,Brentwood,463 Portsmouth Dr,94513,Single Family Residential,New,"1,349,000",2016,5.0,4.5,4216.0,"4,216Sq Ft","7,997 Sq. Ft.",,7,22,44.0,Yes,"1,375,223"
817,CA,Contra-Costa-County,Richmond,2417 Groveview,94806,Townhouse,Active,"575,000",1986,2.0,2.5,1319.0,"1,319Sq Ft",662 Sq. Ft.,,4,30,23.0,Yes,"592,896"
818,CA,Contra-Costa-County,Discovery Bay,6152 Seneca Cir,94505,Single Family Residential,Coming Soon,"749,000",2005,4.0,3.5,3425.0,"3,425Sq Ft","8,265 Sq. Ft.",,7,2,35.0,Yes,
819,CA,Contra-Costa-County,Clayton,151 Regency Dr,94517,Single Family Residential,New,"1,225,000",1976,3.0,2.5,1927.0,"1,927Sq Ft","8,856 Sq. Ft.",,9,10,1.0,Yes,"1,247,421"
820,CA,Contra-Costa-County,Brentwood,1541 CARLTON Way,94513,Single Family Residential,Active,"724,000",1998,2.0,2.5,1940.0,"1,940Sq Ft","6,570 Sq. Ft.",,9,35,52.0,Yes,"730,130"
821,CA,Contra-Costa-County,Richmond,461 28Th St,94804,Single Family Residential,Active,"719,000",1929,2.0,2.0,1559.0,"1,559Sq Ft","3,800 Sq. Ft.",,2,84,76.0,Yes,"718,316"
822,CA,Contra-Costa-County,Orinda,32 Greenwood Ct,94563,Single Family Residential,New,"4,350,000",1972,5.0,5.5,6360.0,"6,360Sq Ft",1.42 Acres,,9,1,26.0,Yes,"4,343,795"
823,CA,Contra-Costa-County,Antioch,904 Glade Ct,94509,Single Family Residential,New,"739,900",1997,4.0,2.5,2394.0,"2,394Sq Ft","6,000 Sq. Ft.",,5,32,54.0,Yes,"741,598"
824,CA,Contra-Costa-County,Danville,177 Elworthy Ranch Dr,94526,Single Family Residential,New,"1,299,999",2014,3.0,2.5,1804.0,"1,804Sq Ft","2,902 Sq. Ft.",,9,15,16.0,Yes,"1,363,385"
825,CA,Contra-Costa-County,Walnut Creek,1505 ARBUTUS Dr,94595,Single Family Residential,Active,"2,295,000",2007,5.0,3.0,3020.0,"3,020Sq Ft",0.29 Acres,,9,69,48.0,Yes,"2,329,909"
826,CA,Contra-Costa-County,Pittsburg,3131 La Corona Dr,94565,Single Family Residential,New,"834,900",2020,5.0,3.0,2800.0,"2,800Sq Ft","3,934 Sq. Ft.",,4,2,4.0,Yes,"851,833"
827,CA,Contra-Costa-County,Pittsburg,324 Houser Dr,94565-7205,Single Family Residential,New,"509,000",1990,3.0,2.5,1608.0,"1,608Sq Ft","5,950 Sq. Ft.",,5,16,37.0,Yes,"512,169"
828,CA,Contra-Costa-County,Richmond,1205 Melville #307,84804-4560,Condo,New,"399,000",1983,1.0,1.0,734.0,734Sq Ft,,,4,45,66.0,Yes,"399,188"
829,CA,Contra-Costa-County,Danville,5745 Old School Rd,94588-9522,Single Family Residential,New,"2,495,000",1989,4.0,3.0,3890.0,"3,890Sq Ft",2.87 Acres,,9,7,15.0,Yes,"2,501,161"
830,CA,Contra-Costa-County,Discovery Bay,9655 Boca Raton Way,94505-2689,Single Family Residential,Active,"809,000",2017,4.0,3.0,2263.0,"2,263Sq Ft","8,213 Sq. Ft.",,7,5,33.0,Yes,"811,325"
831,CA,Contra-Costa-County,Richmond,339 42Nd St,94805,Single Family Residential,New,"599,000",1918,2.0,1.0,1083.0,"1,083Sq Ft","3,800 Sq. Ft.",,2,82,85.0,Yes,"649,640"
832,CA,Contra-Costa-County,PITTSBURG,127 Greenmeadow Cir,94565,Single Family Home,Active,"869,000",1995,4.0,2.5,2657.0,"2,657Sq Ft","6,600 Sq. Ft.",,4,4,7.0,Yes,"885,309"
833,CA,Contra-Costa-County,Pacheco,1171 Raymond Dr,94553,Single Family Residential,New,"699,000",1955,3.0,2.0,1225.0,"1,225Sq Ft","6,000 Sq. Ft.",,8,47,59.0,Yes,"696,409"
834,CA,Contra-Costa-County,El Cerrito,2218 Humboldt,94530,Single Family Residential,Active,"849,000",1952,2.0,1.0,878.0,878Sq Ft,"2,500 Sq. Ft.",,5,82,67.0,Yes,"855,889"
835,CA,Contra-Costa-County,Alamo,1836 Fallbrook Dr,94507,Single Family Residential,New,"3,198,000",1987,4.0,3.5,3814.0,"3,814Sq Ft",0.50 Acres,,9,0,,Yes,"3,202,699"
836,CA,Contra-Costa-County,Danville,3649 Deer Trail Dr,94506,Single Family Residential,New,"2,599,800",1989,5.0,3.0,4022.0,"4,022Sq Ft","7,150 Sq. Ft.",,9,0,3.0,Yes,"2,678,424"
837,CA,Contra-Costa-County,Oakley,4651 Winchester Dr,94561,Single Family Residential,Price Change,"869,900",2002,6.0,4.0,3402.0,"3,402Sq Ft","9,199 Sq. Ft.",,7,17,43.0,Yes,"878,449"
838,CA,Contra-Costa-County,Antioch,1305 Louis Dr,94509,Single Family Residential,New,"510,000",1951,3.0,2.0,1841.0,"1,841Sq Ft","5,590 Sq. Ft.",,3,75,61.0,Yes,"511,786"
839,CA,Contra-Costa-County,Pittsburg,265 Balsam St,94565,Single Family Residential,New,"650,000",2004,4.0,2.5,2135.0,"2,135Sq Ft","4,150 Sq. Ft.",,5,10,37.0,Yes,"655,541"
840,CA,Contra-Costa-County,San Pablo,1900 Pine Ave,94806,Single Family Residential,New,"545,000",1958,4.0,2.0,1183.0,"1,183Sq Ft","3,675 Sq. Ft.",,3,79,53.0,Yes,"546,064"
841,CA,Contra-Costa-County,Concord,2867 Gillet Ave,94520,Single Family Residential,New,"350,000",1953,3.0,1.0,1084.0,"1,084Sq Ft","5,194 Sq. Ft.",,3,38,66.0,Yes,"353,995"
842,CA,Contra-Costa-County,Walnut Creek,1349 Ptarmigan Dr #5,94595,Co-op,Active,"399,000",1969,2.0,1.0,1054.0,"1,054Sq Ft",,,9,12,,Yes,"407,009"
843,CA,Contra-Costa-County,Richmond,6044 Bernhard Ave,94805,Single Family Residential,Active,"750,000",1936,2.0,2.0,1082.0,"1,082Sq Ft","4,750 Sq. Ft.",,5,30,23.0,Yes,"758,405"
844,CA,Contra-Costa-County,Concord,2827 Monument Blvd #51,94520,Condo,Active,"299,000",1985,1.0,1.0,611.0,611Sq Ft,,,4,58,70.0,Yes,"299,911"
845,CA,Contra-Costa-County,Rodeo,1044 Viewpoint Blvd,94572,Single Family Residential,New,"750,000",1976,4.0,2.5,1673.0,"1,673Sq Ft","6,634 Sq. Ft.",,6,15,15.0,Yes,"750,876"
846,CA,Contra-Costa-County,Martinez,3100 Castro,94553,Vacant Land,Active,"275,000",1976,,,4600.0,"4,600Sq Ft (Lot)","4,600 Sq. Ft.",,7,68,53.0,No,"276,819"
847,CA,Contra-Costa-County,Richmond,35 Bayside Ct,94804,Condo,Active,"439,000",1992,1.0,1.0,771.0,771Sq Ft,"2,124 Sq. Ft.",,4,31,61.0,Yes,"437,941"
848,CA,Contra-Costa-County,San Ramon,809 Winterside Cir,94583,Single Family Residential,New,"1,359,000",1989,4.0,2.5,1887.0,"1,887Sq Ft","3,325 Sq. Ft.",,9,37,78.0,Yes,"1,373,015"
849,CA,Contra-Costa-County,El Sobrante,1237 Fairway Dr,94803,Single Family Residential,Active,"775,000",1976,3.0,2.0,1739.0,"1,739Sq Ft","4,704 Sq. Ft.",,4,35,9.0,Yes,"788,920"
850,CA,Contra-Costa-County,Antioch,5629 Leitrim Way,94531,Single Family Residential,New,"798,800",2005,5.0,3.0,2380.0,"2,380Sq Ft","6,131 Sq. Ft.",,9,34,48.0,Yes,"801,674"
851,CA,Contra-Costa-County,Walnut Creek,5413 Terra Granada Dr Unit 3B,94595,Condo,New,"945,000",1988,3.0,2.0,1750.0,"1,750Sq Ft",,,9,7,3.0,Yes,"958,038"
852,CA,Contra-Costa-County,Oakley,5 Geneseo #5,94561,Mobile/Manufactured Home,Active,"225,000",1988,2.0,2.0,882.0,882Sq Ft,,,5,66,45.0,No,"223,404"
853,CA,Contra-Costa-County,Richmond,Undisclosed Address,94801,Vacant Land,New,"165,000",1988,,,4300.0,"4,300Sq Ft (Lot)","4,300 Sq. Ft.",,3,58,51.0,No,"165,158"
854,CA,Contra-Costa-County,Pleasant Hill,218 BABETTE Ct,94523-0000,Single Family Residential,Active,"695,000",1953,3.0,1.0,987.0,987Sq Ft,"7,130 Sq. Ft.",,8,58,73.0,Yes,"701,203"
855,CA,Contra-Costa-County,El Sobrante,2 Harrison Ct,94803,Single Family Residential,Active,"899,950",1992,4.0,2.5,1777.0,"1,777Sq Ft","7,526 Sq. Ft.",,4,38,23.0,Yes,"917,992"
856,CA,Contra-Costa-County,Brentwood,1600 Meritage Loop,94513,Single Family Residential,Active,"1,350,000",2022,3.0,2.5,2054.0,"2,054Sq Ft","7,465 Sq. Ft.",,9,3,7.0,Yes,"1,398,145"
857,CA,Contra-Costa-County,Concord,5508 Colorado Dr,94521,Single Family Residential,New,"795,000",1959,3.0,2.0,1547.0,"1,547Sq Ft","7,000 Sq. Ft.",,8,73,44.0,Yes,"819,925"
858,CA,Contra-Costa-County,Martinez,5274 Alhambra Valley Rd,94553,Single Family Residential,Active,"1,699,000",2013,3.0,2.0,1627.0,"1,627Sq Ft",2.67 Acres,,7,0,,No,"1,727,712"
859,CA,Contra-Costa-County,WALNUT CREEK,2623 Smith Ranch Rd,94598,Single Family Home,Active,"1,675,000",2022,4.0,2.5,2544.0,"2,544Sq Ft","8,020 Sq. Ft.",,,41,71.0,Yes,
